274,-1
275,-1
279,-1
280,-1
284,-1
288,-1
290,-1
295,-1
299,-1
302,-1
307,-1
311,-1
312,-1
313,-1
319,-1
320,-1
325,-1
326,-1
328,-1
330,-1
332,-1
334,-1
344,-1
346,-1
356,-1
358,-1
360,-1
361,-1
363,-1
365,-1
368,-1
373,-1
374,-1
375,-1
384,-1
393,-1
398,-1
63,-1
158,-1
174,-1
180,-1
185,-1
190,-1
191,-1
196,-1
211,-1
218,-1
238,-1
255,-1
266,-1
267,-1
272,-1
276,-1
281,-1
283,-1
285,-1
286,-1
287,-1
297,-1
305,-1
306,-1
310,-1
314,-1
315,-1
316,-1
317,-1
318,-1
321,-1
323,-1
324,-1
327,-1
329,-1
331,-1
333,-1
335,-1
336,-1
337,-1
338,-1
339,-1
341,-1
343,-1
347,-1
348,-1
349,-1
351,-1
352,-1
353,-1
354,-1
355,-1
357,-1
359,-1
362,-1
364,-1
366,-1
367,-1
369,-1
370,-1
371,-1
376,-1
377,-1
378,-1
379,-1
380,-1
381,-1
382,-1
383,-1
385,-1
386,-1
387,-1
388,-1
389,-1
390,-1
391,-1
392,-1
394,-1
395,-1
396,-1
397,-1
399,-1
342,-1
