193,26
193,92
193,217
193,879
193,981
193,212
193,1
193,650
193,519
193,180
193,253
193,717
193,915
193,662
193,402
193,939
193,874
193,348
193,107
193,798
193,170
193,683
194,574
194,662
194,208
194,919
194,650
194,149
195,420
195,501
196,429
196,77
197,393
197,415
198,45
198,160
199,580
199,415
200,128
200,820
200,475
200,937
200,45
200,862
200,685
200,934
200,907
200,692
201,893
201,248
201,658
201,96
202,963
202,491
202,522
202,687
202,948
202,953
202,706
202,768
202,816
202,984
202,717
202,283
202,420
202,678
202,217
202,828
202,90
202,869
203,904
203,982
204,535
204,48
205,709
205,146
205,175
205,633
206,184
206,915
206,907
206,138
206,653
206,633
206,989
206,999
206,231
206,798
206,175
206,733
206,937
206,793
206,208
206,913
206,275
206,680
207,295
207,351
207,974
207,475
207,519
207,906
207,574
207,947
207,525
207,812
207,347
207,581
207,58
207,985
207,487
207,74
207,705
207,34
207,154
207,288
207,452
207,292
207,225
207,783
207,802
207,112
207,31
207,4
207,118
207,304
208,330
208,802
208,730
208,722
208,694
208,194
208,281
208,673
208,927
208,569
208,501
208,937
208,645
208,22
208,206
208,476
209,783
209,45
209,534
209,742
210,444
210,141
210,155
210,20
210,9
210,841
210,549
210,35
210,4
210,192
210,627
210,41
210,30
210,3
210,669
210,609
210,242
210,130
210,914
210,246
210,412
210,434
210,333
211,970
211,850
211,91
211,35
211,322
211,800
211,519
211,832
211,985
211,688
211,879
211,147
211,387
211,981
211,466
211,820
211,497
211,543
211,550
211,796
211,171
212,435
212,819
212,193
212,146
212,501
213,609
213,613
213,586
213,638
213,717
213,650
213,36
213,455
213,898
213,175
213,171
213,648
213,669
213,152
213,743
213,748
213,242
213,429
213,238
213,149
213,541
213,436
213,186
213,230
213,896
213,862
214,81
214,448
214,721
215,379
215,60
216,520
216,171
216,567
217,27
217,728
217,657
217,919
217,22
217,675
217,847
217,192
217,278
217,987
217,990
217,856
217,403
217,893
217,507
217,193
217,557
217,202
217,937
217,488
217,514
217,825
217,58
218,819
218,333
218,694
218,820
218,25
218,950
218,883
218,696
218,353
218,837
218,64
218,7
218,187
219,515
219,590
219,712
220,312
220,988
220,7
220,461
221,233
221,922
221,390
221,343
222,863
222,489
222,162
223,345
223,975
224,718
224,784
225,14
225,788
225,768
225,482
225,962
225,157
225,207
225,420
225,321
225,440
225,351
225,75
225,645
225,651
225,57
226,429
226,987
226,551
226,735
226,937
226,185
226,115
226,299
226,571
226,881
226,147
226,87
226,184
226,493
226,879
226,534
226,813
227,94
227,504
227,831
228,671
228,455
229,520
229,83
230,258
230,515
230,650
230,333
230,519
230,715
230,881
230,213
231,100
231,393
231,250
231,646
231,689
231,10
231,290
231,953
231,668
231,847
231,500
231,262
231,206
231,483
231,802
232,732
232,553
233,994
233,171
233,221
233,941
233,331
233,650
234,356
234,441
234,862
234,847
234,134
234,74
234,886
234,809
234,52
234,915
234,699
234,985
234,355
234,484
234,379
234,946
234,868
234,974
234,310
235,423
235,939
235,836
236,906
236,912
236,437
237,519
237,960
237,528
237,795
238,906
238,240
238,213
238,967
238,718
239,7
239,988
239,73
239,254
239,161
239,292
240,798
240,286
240,267
240,58
240,238
240,775
240,964
240,742
241,706
241,329
242,814
242,907
242,430
242,530
242,210
242,168
242,213
242,830
243,110
243,576
243,946
244,487
244,399
244,715
244,734
244,948
244,267
244,60
244,107
244,706
244,720
244,58
244,100
244,163
245,290
245,7
245,646
245,153
245,423
245,562
245,359
246,514
246,710
246,701
246,776
246,25
246,210
246,125
246,22
247,612
247,25
247,974
247,971
247,692
247,85
247,732
247,788
247,99
247,895
247,546
248,201
248,833
249,697
249,488
250,959
250,231
250,375
250,12
250,367
250,436
250,929
250,790
250,975
250,254
250,766
250,794
250,694
251,402
251,35
251,680
251,628
252,173
252,541
252,322
253,457
253,356
253,953
253,472
253,963
253,749
253,948
253,813
253,657
253,525
253,176
253,590
253,193
253,535
253,682
253,351
253,840
253,150
254,26
254,732
254,320
254,429
254,927
254,937
254,976
254,814
254,926
254,239
254,112
254,185
254,768
254,456
254,783
254,284
254,367
254,441
254,250
254,516
254,908
254,542
254,454
254,938
254,958
254,268
255,790
255,134
256,514
256,123
257,807
257,748
258,230
258,634
258,879
258,850
259,604
259,286
259,462
259,650
259,745
259,264
259,175
259,421
260,362
260,193
260,871
260,500
260,946
260,923
260,689
260,175
260,14
260,60
260,184
260,659
260,141
260,77
261,927
261,484
261,768
261,45
262,759
262,284
262,887
262,109
262,912
262,697
262,231
262,750
262,584
262,3
262,974
262,112
262,545
262,529
263,709
263,454
264,292
264,436
264,825
264,874
264,760
264,393
264,429
264,999
264,259
264,623
264,988
264,579
264,559
264,468
264,275
264,813
264,748
264,476
265,922
265,1
266,124
266,422
266,487
267,685
267,658
267,509
267,244
267,240
267,185
267,780
267,170
267,694
267,758
267,569
267,500
268,34
268,526
268,391
268,119
268,517
268,803
268,254
269,137
269,74
269,17
269,820
270,412
270,611
270,589
270,586
270,106
270,182
270,819
270,735
271,600
271,275
271,572
271,367
271,541
271,923
272,409
272,862
273,319
273,795
273,772
273,678
274,148
274,657
274,953
274,597
274,62
275,834
275,936
275,309
275,722
275,271
275,107
275,342
275,353
275,745
275,895
275,57
275,264
275,907
275,206
276,414
276,107
277,821
277,156
278,134
278,93
278,696
278,586
278,25
278,715
278,187
278,514
278,343
278,10
278,694
278,193
278,217
278,581
278,351
278,345
278,722
278,652
278,639
278,834
278,1
278,902
278,906
278,515
278,820
278,997
278,185
278,125
278,680
279,64
279,187
279,191
279,947
279,31
279,137
279,511
279,502
279,10
279,134
279,536
279,913
279,168
279,937
279,497
279,476
279,331
279,514
279,353
279,532
279,675
279,984
279,627
279,595
279,330
279,171
280,141
280,602
281,208
281,10
281,694
282,586
282,476
283,908
283,2
283,99
283,574
283,369
283,202
283,959
283,24
283,487
283,813
283,631
283,981
283,643
283,895
283,853
284,262
284,454
284,732
284,254
284,353
284,3
284,175
284,785
285,97
285,831
285,826
286,906
286,240
286,986
286,963
286,586
286,855
286,34
286,259
286,520
286,825
286,512
286,353
286,149
286,14
286,595
286,824
286,813
286,407
286,934
286,334
286,25
286,975
286,650
286,303
286,399
286,363
286,442
286,871
286,903
287,7
287,627
287,454
288,495
288,595
288,994
288,207
289,948
289,36
289,14
289,497
290,26
290,759
290,938
290,895
290,245
290,783
290,231
290,4
290,414
290,27
290,823
290,906
290,130
291,918
291,51
292,689
292,59
292,862
292,26
292,264
292,943
292,356
292,98
292,482
292,184
292,239
292,207
292,834
293,738
293,110
294,60
294,470
294,812
295,747
295,207
295,124
295,944
296,791
296,628
297,58
297,167
297,74
297,629
298,130
298,548
299,415
299,834
299,793
299,572
299,688
299,908
299,226
299,441
299,387
299,26
299,883
299,420
300,68
300,613
300,407
301,4
301,146
301,729
302,438
302,892
303,286
303,918
303,596
304,3
304,545
304,207
304,541
304,480
305,134
305,60
305,695
306,589
306,687
307,835
307,642
307,680
307,599
308,733
308,548
309,275
309,31
309,850
309,834
309,327
309,130
310,689
310,720
310,997
310,812
310,580
310,137
310,659
310,554
310,820
310,234
310,735
311,873
311,380
312,933
312,220
312,545
312,157
312,793
312,371
312,547
312,154
312,741
312,541
312,686
312,149
312,981
312,162
312,819
312,613
312,364
312,732
313,171
313,717
314,902
314,963
315,920
315,776
316,748
316,802
316,45
317,864
317,34
317,689
317,677
317,699
317,393
317,149
318,457
318,939
318,997
318,770
318,729
319,939
319,952
319,273
319,335
320,254
320,577
320,138
320,535
321,225
321,507
322,74
322,211
322,501
322,91
322,830
322,964
322,103
322,421
322,776
322,252
323,487
323,357
323,520
323,441
323,83
323,586
324,382
324,912
324,162
324,345
325,163
325,874
326,951
326,662
326,135
327,309
327,133
327,471
328,391
328,71
328,366
328,834
328,669
329,497
329,693
329,184
329,110
329,7
329,803
329,717
329,353
329,39
329,347
329,177
329,241
329,368
329,659
329,148
329,665
329,107
329,163
329,535
329,141
329,974
329,900
329,60
329,498
330,824
330,535
330,208
330,348
330,985
330,25
330,897
330,785
330,466
330,415
330,974
330,279
330,482
331,653
331,584
331,475
331,279
331,233
331,730
331,790
331,380
331,628
332,790
332,692
333,526
333,60
333,22
333,648
333,349
333,799
333,218
333,515
333,937
333,812
333,439
333,72
333,874
333,437
333,230
333,73
333,100
333,813
333,788
333,650
333,107
333,514
333,210
334,415
334,31
334,36
334,3
334,286
334,669
334,100
334,476
334,456
334,735
334,53
335,416
335,820
335,319
335,834
335,40
335,423
335,857
335,643
336,169
336,22
337,462
337,488
338,625
338,100
338,785
339,2
339,60
340,419
340,143
341,371
341,662
341,15
341,415
341,768
341,134
341,970
341,436
341,740
342,963
342,739
342,976
342,30
342,514
342,275
342,25
343,748
343,278
343,711
343,221
344,175
344,662
345,223
345,159
345,443
345,2
345,278
345,904
345,633
345,846
345,907
345,74
345,324
346,190
346,138
347,207
347,329
347,794
347,374
347,536
348,845
348,572
348,330
348,710
348,694
348,182
348,959
348,534
348,653
348,193
349,333
349,648
350,164
350,62
351,207
351,748
351,675
351,64
351,278
351,225
351,253
351,97
351,519
351,934
352,893
352,389
353,593
353,3
353,457
353,329
353,125
353,517
353,286
353,279
353,275
353,218
353,284
353,903
353,470
353,994
353,763
353,850
353,666
353,953
353,801
353,582
354,169
354,484
355,765
355,866
355,943
355,184
355,163
355,720
355,543
355,511
355,463
355,466
355,705
355,234
355,531
355,605
356,535
356,253
356,605
356,569
356,234
356,292
356,31
356,609
356,793
356,560
356,178
356,904
356,610
356,144
356,925
356,391
356,962
356,627
357,323
357,643
358,942
358,3
358,176
358,393
358,633
358,124
358,927
358,530
358,943
358,376
359,837
359,767
359,470
359,403
359,508
359,245
359,990
360,633
360,114
361,915
361,470
361,382
362,260
362,818
362,138
362,425
362,995
363,511
363,601
363,31
363,71
363,286
363,865
363,470
363,879
364,706
364,312
365,481
365,487
365,189
366,131
366,328
366,543
366,733
367,146
367,250
367,919
367,254
367,959
367,271
367,695
367,626
368,450
368,669
368,126
368,529
368,100
368,329
368,119
368,649
368,631
368,701
368,88
368,472
368,924
369,381
369,582
369,800
369,614
369,283
369,755
369,520
370,812
370,486
371,502
371,341
371,312
371,169
371,595
371,721
372,691
372,561
372,511
372,812
372,173
372,758
372,121
372,981
372,551
372,536
372,405
372,30
372,668
372,908
372,175
372,466
372,658
372,187
372,669
372,130
373,183
373,620
373,692
373,45
374,347
374,82
374,535
375,250
375,964
375,623
375,141
375,787
375,733
376,799
376,22
376,959
376,358
377,863
377,133
378,472
378,97
379,668
379,767
379,468
379,215
379,837
379,234
379,824
379,583
379,678
379,5
379,122
379,582
379,53
379,79
380,580
380,909
380,311
380,192
380,733
380,331
381,58
381,595
381,369
381,89
382,324
382,361
382,4
382,947
382,760
383,794
383,661
383,851
383,850
384,975
384,902
384,426
385,581
385,636
386,179
386,12
387,514
387,134
387,948
387,561
387,639
387,26
387,974
387,803
387,137
387,862
387,211
387,299
387,487
387,931
387,617
387,958
387,448
388,515
388,793
389,131
389,352
389,503
390,897
390,870
390,45
390,799
390,221
391,878
391,802
391,328
391,484
391,685
391,268
391,937
391,794
391,834
391,519
391,587
391,479
391,356
391,81
391,845
392,100
392,824
392,475
393,423
393,231
393,599
393,197
393,67
393,537
393,358
393,950
393,398
393,264
393,520
393,649
393,509
393,73
393,988
393,412
393,939
393,317
393,778
394,402
394,7
394,742
394,691
395,536
395,613
396,972
396,564
396,133
397,584
397,109
398,783
398,568
398,393
398,661
399,244
399,475
399,581
399,286
399,595
400,40
400,687
400,991
400,441
400,185
400,409
400,685
400,7
400,988
400,82
400,758
400,78
400,26
400,519
401,712
401,442
402,167
402,251
402,940
402,394
402,606
402,193
403,795
403,423
403,893
403,5
403,217
403,652
403,981
403,427
403,147
403,627
403,359
403,458
403,776
403,828
403,778
403,907
403,454
403,731
404,141
404,793
404,434
404,572
404,848
404,25
404,634
404,820
405,979
405,698
405,925
405,372
405,907
405,822
405,697
405,167
406,820
406,81
407,851
407,158
407,783
407,920
407,922
407,300
407,673
407,286
408,174
408,433
409,519
409,272
409,950
409,984
409,74
409,400
409,477
409,911
409,433
410,942
410,454
410,117
411,541
411,502
412,755
412,107
412,270
412,454
412,111
412,580
412,2
412,542
412,138
412,630
412,699
412,487
412,16
412,694
412,953
412,91
412,105
412,846
412,45
412,890
412,393
412,210
412,923
412,714
412,751
413,97
413,789
414,885
414,276
414,496
414,423
414,873
414,975
414,290
414,678
414,790
414,888
414,133
415,631
415,299
415,753
415,955
415,884
415,180
415,334
415,341
415,199
415,982
415,197
415,563
415,600
415,520
415,445
415,330
415,466
415,123
416,590
416,335
417,960
417,539
417,839
417,156
418,940
418,420
419,482
419,340
419,808
419,4
419,778
420,195
420,937
420,808
420,507
420,978
420,626
420,738
420,999
420,885
420,134
420,202
420,225
420,514
420,834
420,141
420,418
420,717
420,628
420,425
420,506
420,299
420,595
420,573
421,107
421,689
421,761
421,666
421,259
421,546
421,992
421,322
422,642
422,266
422,894
423,616
423,138
423,393
423,498
423,122
423,886
423,235
423,403
423,919
423,112
423,35
423,705
423,515
423,590
423,414
423,559
423,110
423,175
423,685
423,783
423,975
423,245
423,180
423,862
423,988
423,335
423,541
423,185
424,121
424,634
424,107
425,501
425,176
425,906
425,74
425,633
425,21
425,429
425,717
425,362
425,575
425,107
425,420
426,60
426,73
426,99
426,565
426,384
426,63
426,81
426,132
426,683
426,739
427,403
427,981
428,909
428,497
429,743
429,999
429,447
429,254
429,659
429,226
429,922
429,815
429,151
429,697
429,595
429,482
429,572
429,425
429,58
429,264
429,582
429,522
429,3
429,915
429,918
429,213
429,196
429,981
430,957
430,96
430,242
430,135
431,564
431,187
431,879
432,652
432,130
433,804
433,161
433,408
433,187
433,23
433,110
433,18
433,409
433,988
434,158
434,404
434,58
434,210
434,794
434,772
435,21
435,212
436,581
436,264
436,171
436,250
436,958
436,26
436,770
436,341
436,586
436,975
436,575
436,213
437,236
437,333
437,783
438,302
438,646
438,598
438,82
439,717
439,555
439,834
439,811
439,333
439,633
439,903
439,685
439,639
439,626
440,448
440,225
440,653
441,678
441,16
441,234
441,323
441,90
441,400
441,689
441,748
441,99
441,976
441,254
441,299
441,712
442,286
442,880
442,519
442,691
442,401
443,345
443,736
443,11
444,210
444,803
444,874
444,953
445,534
445,415
446,694
446,598
447,429
447,963
447,739
448,440
448,942
448,214
448,579
448,387
448,162
448,678
449,45
449,501
449,973
449,643
450,368
450,487
450,907
451,659
451,187
451,939
451,938
451,31
452,522
452,463
452,51
452,207
452,694
452,159
452,650
452,653
452,874
453,134
453,74
453,650
453,947
453,658
454,940
454,560
454,263
454,412
454,284
454,473
454,410
454,45
454,66
454,254
454,928
454,287
454,50
454,155
454,403
455,809
455,26
455,942
455,169
455,213
455,141
455,648
455,97
455,963
455,228
455,67
455,890
456,3
456,960
456,254
456,4
456,787
456,334
457,253
457,318
457,353
457,956
457,694
458,848
458,835
458,665
458,82
458,403
458,845
459,997
459,833
459,646
459,488
460,40
460,4
461,974
461,220
461,130
462,259
462,337
463,720
463,75
463,987
463,452
463,187
463,111
463,686
463,355
463,40
464,4
464,25
464,139
465,29
465,651
465,146
465,30
465,516
466,469
466,888
466,57
466,14
466,56
466,355
466,330
466,211
466,415
466,793
466,372
466,612
467,835
467,912
468,379
468,264
468,616
469,466
469,719
469,606
469,750
469,580
470,906
470,113
470,502
470,501
470,653
470,110
470,483
470,732
470,671
470,361
470,93
470,898
470,811
470,188
470,678
470,515
470,687
470,294
470,353
470,577
470,359
470,917
470,363
471,864
471,327
472,378
472,253
472,484
472,974
472,741
472,989
472,368
473,966
473,939
473,454
474,146
474,793
475,207
475,481
475,496
475,685
475,200
475,399
475,331
475,392
475,675
475,41
476,514
476,969
476,279
476,25
476,643
476,282
476,208
476,554
476,334
476,264
477,138
477,946
477,944
477,824
477,36
477,921
477,776
477,536
477,686
477,409
477,652
477,717
477,827
477,851
478,549
478,632
479,391
479,13
480,561
480,495
480,856
480,304
480,966
481,365
481,185
481,475
481,123
481,927
481,818
481,988
481,662
482,419
482,182
482,35
482,633
482,647
482,906
482,292
482,225
