9,-1
8,-1
1,-1
0,-1
12,-1
13,-1
2,-1
7,-1
3,-1
10,-1
5,-1
66,-1
14,-1
33,-1
11,-1
32,-1
17,-1
18,-1
45,-1
41,-1
39,-1
36,-1
43,-1
6,-1
4,-1
15,-1
42,-1
34,-1
75,-1
16,-1
22,-1
134,-1
37,-1
38,-1
47,-1
76,-1
48,-1
19,-1
64,-1
109,-1
21,-1
40,-1
68,-1
77,-1
79,-1
49,-1
106,-1
71,-1
72,-1
104,-1
25,-1
54,-1
78,-1
84,-1
98,-1
70,-1
35,-1
100,-1
103,-1
170,-1
20,-1
44,-1
55,-1
74,-1
101,-1
23,-1
46,-1
144,-1
50,-1
108,-1
116,-1
56,-1
65,-1
105,-1
226,-1
52,-1
85,-1
102,-1
130,-1
132,-1
141,-1
67,-1
86,-1
298,-1
112,-1
137,-1
233,-1
259,-1
80,-1
107,-1
114,-1
196,-1
265,-1
24,-1
96,-1
97,-1
99,-1
147,-1
167,-1
193,-1
